shipment_id,ship_date,order_id,carrier_id,carrier_name,service_level,origin_region,destination_zone,package_weight_lb,package_length_in,package_width_in,package_height_in,billed_weight_lb,base_cost,fuel_surcharge,residential_fee,delivery_area_fee,oversized_fee,address_correction_fee,ltl_handling_fee,total_shipping_cost,delivered_days
SHP103651,2024-11-15,ORD802490,CR002,FedEx,Ground,Midwest,3,10.07,18,24,8,25.0,215.25,32.36,4.95,0.0,0.0,0.0,0.0,252.56,2
SHP103652,2025-08-15,ORD803649,CR003,USPS,Ground Advantage,South,5,5.18,19,13,15,27.0,200.07,28.03,4.95,0.0,0.0,0.0,0.0,233.05,5
SHP103653,2024-08-20,ORD803587,CR003,USPS,Ground Advantage,West,5,2.1,25,8,13,19.0,113.05,19.1,4.95,0.0,0.0,0.0,0.0,137.1,3
SHP103654,2024-06-22,ORD803594,CR001,UPS,Ground,Midwest,3,8.84,12,9,21,16.5,107.25,13.99,0.0,0.0,0.0,0.0,0.0,121.24,4
SHP103655,2024-03-19,ORD802473,CR002,FedEx,Ground,Midwest,2,6.2,11,21,16,27.0,216.81,33.74,0.0,0.0,0.0,0.0,0.0,250.55,2
SHP103656,2025-02-19,ORD800246,CR002,FedEx,Ground,Northeast,5,19.59,11,10,7,20.0,195.8,32.54,0.0,0.0,0.0,0.0,0.0,228.34,5
SHP103657,2025-09-19,ORD803207,CR001,UPS,Ground,Northeast,6,6.47,13,6,24,13.5,110.97,12.12,0.0,6.75,0.0,0.0,0.0,129.84,4
SHP103658,2024-03-23,ORD801175,CR003,USPS,Ground Advantage,Midwest,3,15.57,11,21,9,16.0,80.96,8.92,4.95,0.0,0.0,0.0,0.0,94.83,4
SHP103659,2024-08-01,ORD801613,CR003,USPS,Ground Advantage,South,4,10.99,16,16,24,44.5,309.72,38.95,4.95,0.0,0.0,0.0,0.0,353.62,4
SHP103660,2024-06-22,ORD802158,CR004,XPO LTL,Expedited LTL,West,8,220.22,35,21,37,220.5,262.62,26.27,0.0,0.0,0.0,0.0,0.0,288.88,3
SHP103661,2025-08-03,ORD801119,CR002,FedEx,Ground,Northeast,4,13.21,6,14,6,13.5,98.28,14.23,0.0,0.0,0.0,0.0,0.0,112.51,4
SHP103662,2024-04-21,ORD802042,CR002,FedEx,Ground,Northeast,8,5.72,19,25,6,21.0,242.76,39.65,4.95,0.0,18.5,0.0,0.0,305.86,2
SHP103663,2024-02-21,ORD804125,CR001,UPS,Ground,Northeast,4,4.04,13,9,23,19.5,137.87,20.04,0.0,0.0,0.0,0.0,0.0,157.9,4
SHP103664,2024-06-15,ORD802743,CR002,FedEx,Ground,South,5,4.71,12,8,17,12.0,94.32,14.75,0.0,0.0,0.0,0.0,0.0,109.07,3
SHP103665,2025-11-06,ORD802436,CR001,UPS,Ground,Midwest,6,3.71,25,23,5,21.0,211.89,34.21,0.0,0.0,0.0,0.0,0.0,246.1,2
SHP103666,2025-12-14,ORD800454,CR004,XPO LTL,Standard LTL,Northeast,3,273.32,27,30,33,273.5,178.32,24.79,0.0,0.0,0.0,0.0,0.0,203.11,5
SHP103667,2024-05-11,ORD802186,CR004,XPO LTL,Standard LTL,Midwest,4,209.12,19,43,44,259.0,184.41,24.69,0.0,0.0,0.0,0.0,0.0,209.09,6
SHP103668,2024-01-22,ORD803284,CR002,FedEx,Ground,Northeast,5,9.08,21,18,4,11.0,86.46,15.32,4.95,0.0,0.0,0.0,0.0,106.73,4
SHP103669,2025-07-04,ORD801770,CR003,USPS,Ground Advantage,Midwest,7,6.23,13,20,18,34.0,282.2,29.73,0.0,0.0,0.0,0.0,0.0,311.93,6
SHP103670,2024-01-23,ORD803223,CR001,UPS,Ground,South,3,19.31,9,20,20,26.0,217.62,38.12,0.0,0.0,0.0,0.0,0.0,255.74,7
SHP103671,2025-07-16,ORD801621,CR004,XPO LTL,Standard LTL,Northeast,5,115.52,24,49,39,330.0,272.25,46.26,0.0,0.0,0.0,0.0,0.0,318.51,5
SHP103672,2024-02-22,ORD800276,CR002,FedEx,Ground,West,2,10.98,5,21,11,11.0,67.1,9.14,0.0,0.0,0.0,0.0,0.0,76.24,6
SHP103673,2025-03-10,ORD801794,CR002,FedEx,Ground,Northeast,8,8.18,25,16,8,23.5,271.66,42.47,0.0,6.75,0.0,0.0,0.0,320.88,5
SHP103674,2025-09-03,ORD800728,CR001,UPS,Ground,Northeast,5,18.8,22,8,20,25.5,242.76,32.96,0.0,0.0,0.0,0.0,0.0,275.72,3
SHP103675,2025-07-30,ORD800300,CR003,USPS,Ground Advantage,South,2,9.05,10,14,5,9.5,36.95,4.96,4.95,0.0,0.0,0.0,0.0,46.86,3
SHP103676,2025-11-23,ORD804147,CR003,USPS,Ground Advantage,Midwest,6,3.92,10,25,18,32.5,255.12,37.75,4.95,0.0,0.0,0.0,0.0,297.82,4
SHP103677,2024-12-15,ORD801191,CR003,USPS,Ground Advantage,Northeast,3,8.34,7,18,5,8.5,36.8,3.86,0.0,0.0,0.0,0.0,0.0,40.66,3
SHP103678,2024-01-10,ORD802451,CR003,USPS,Priority Mail,South,7,11.77,11,24,18,34.5,406.75,50.3,4.95,0.0,0.0,0.0,0.0,462.01,4
SHP103679,2025-07-21,ORD800831,CR004,XPO LTL,Standard LTL,Northeast,3,583.79,27,22,29,584.0,452.6,69.95,0.0,0.0,0.0,0.0,24.0,546.55,5
SHP103680,2025-11-23,ORD803499,CR002,FedEx,2Day,West,5,21.6,25,17,9,28.0,425.04,49.0,4.95,0.0,0.0,0.0,0.0,478.99,3
SHP103681,2024-03-03,ORD801902,CR001,UPS,Ground,South,4,10.73,5,6,4,11.0,77.77,7.81,4.95,0.0,0.0,0.0,0.0,90.53,3
SHP103682,2025-01-21,ORD803598,CR001,UPS,Ground,Midwest,5,4.48,10,22,22,35.0,333.2,55.98,0.0,0.0,0.0,0.0,0.0,389.18,2
SHP103683,2024-11-16,ORD801132,CR003,USPS,Ground Advantage,South,6,5.82,4,9,4,6.0,34.02,5.39,0.0,6.75,0.0,0.0,0.0,46.16,4
SHP103684,2024-04-08,ORD803636,CR001,UPS,2nd Day Air,South,7,3.9,9,12,12,9.5,108.21,17.4,4.95,6.75,0.0,0.0,0.0,137.31,4
SHP103685,2025-08-25,ORD801220,CR002,FedEx,Express Saver,Midwest,5,12.81,23,12,16,32.0,423.04,62.47,4.95,0.0,0.0,0.0,0.0,490.46,4
SHP103686,2025-07-12,ORD801056,CR002,FedEx,Ground,South,7,4.19,19,24,11,36.5,400.41,54.21,4.95,6.75,18.5,0.0,0.0,484.81,3
SHP103687,2025-02-14,ORD800207,CR004,XPO LTL,Standard LTL,Midwest,2,298.94,19,36,41,299.0,177.31,23.56,0.0,0.0,0.0,0.0,0.0,200.86,4
SHP103688,2024-07-10,ORD804135,CR002,FedEx,Ground,South,8,2.38,17,6,24,18.0,173.34,30.33,4.95,6.75,0.0,0.0,0.0,215.37,5
SHP103689,2024-12-28,ORD801614,CR002,FedEx,Ground,Northeast,7,5.15,12,21,13,24.0,263.28,33.34,0.0,6.75,0.0,0.0,0.0,303.37,2
SHP103690,2024-07-07,ORD800766,CR004,XPO LTL,Standard LTL,Midwest,2,552.26,30,25,38,552.5,395.04,41.07,0.0,0.0,0.0,0.0,24.0,460.11,5
SHP103691,2024-05-01,ORD800898,CR003,USPS,Ground Advantage,Midwest,6,7.4,15,6,14,9.5,53.87,7.19,4.95,6.75,0.0,0.0,0.0,72.75,4
SHP103692,2025-06-19,ORD801057,CR003,USPS,Ground Advantage,Midwest,5,8.07,5,6,10,8.5,44.37,5.32,0.0,0.0,0.0,0.0,0.0,49.69,5
SHP103693,2025-11-18,ORD800291,CR001,UPS,Ground,Midwest,3,1.75,12,11,18,17.5,113.75,12.42,4.95,0.0,0.0,0.0,0.0,131.12,6
SHP103694,2025-08-15,ORD801448,CR001,UPS,Ground,Midwest,3,6.44,14,15,4,6.5,36.14,5.22,0.0,0.0,0.0,0.0,0.0,41.36,3
SHP103695,2024-09-25,ORD803485,CR002,FedEx,Ground,South,5,7.97,11,5,7,8.0,55.2,7.45,0.0,0.0,0.0,0.0,0.0,62.65,5
SHP103696,2025-08-27,ORD802286,CR002,FedEx,Ground,Midwest,3,14.5,11,13,23,24.0,206.64,32.11,4.95,0.0,18.5,0.0,0.0,262.2,6
SHP103697,2025-04-19,ORD801529,CR003,USPS,Ground Advantage,West,2,6.83,9,13,10,8.5,33.06,4.6,0.0,0.0,0.0,0.0,0.0,37.66,7
SHP103698,2024-02-03,ORD801482,CR003,USPS,Ground Advantage,Northeast,5,12.88,25,14,19,48.0,355.68,37.91,4.95,0.0,0.0,0.0,0.0,398.54,4
SHP103699,2025-11-06,ORD800059,CR003,USPS,Ground Advantage,West,4,4.0,14,13,4,5.5,26.29,4.22,4.95,0.0,0.0,0.0,0.0,35.46,5
SHP103700,2024-10-05,ORD801487,CR002,FedEx,Ground,Northeast,3,4.08,8,12,13,9.0,51.48,8.74,4.95,0.0,0.0,0.0,0.0,65.17,6
SHP103701,2024-08-13,ORD800964,CR003,USPS,Ground Advantage,Northeast,5,12.0,25,11,9,18.0,107.1,12.24,4.95,0.0,0.0,0.0,0.0,124.29,2
SHP103702,2024-08-23,ORD801759,CR003,USPS,Ground Advantage,West,3,5.35,7,21,14,15.0,75.9,12.97,4.95,0.0,0.0,12.0,0.0,105.82,4
SHP103703,2024-09-14,ORD800579,CR001,UPS,Ground,South,3,11.5,6,11,8,12.0,78.0,11.34,0.0,0.0,0.0,0.0,0.0,89.34,4
SHP103704,2025-07-05,ORD800516,CR001,UPS,Ground,Midwest,6,0.56,11,22,4,7.0,50.96,8.15,4.95,6.75,0.0,12.0,0.0,82.81,3
SHP103705,2025-02-04,ORD800031,CR001,UPS,Ground,West,6,5.86,10,8,11,6.5,47.32,6.87,0.0,6.75,0.0,0.0,0.0,60.94,3
SHP103706,2025-02-22,ORD802020,CR002,FedEx,Ground,Midwest,8,13.59,7,10,8,14.0,134.82,16.31,0.0,6.75,0.0,12.0,0.0,169.88,6
SHP103707,2024-04-16,ORD801309,CR003,USPS,Priority Mail,South,6,8.06,14,16,22,35.5,396.18,49.38,4.95,0.0,0.0,0.0,0.0,450.51,6
SHP103708,2024-06-14,ORD802406,CR003,USPS,Ground Advantage,West,8,5.48,22,4,9,6.0,39.36,6.3,0.0,0.0,0.0,0.0,0.0,45.66,3
SHP103709,2025-11-06,ORD801696,CR002,FedEx,Ground,West,2,0.86,23,24,16,64.0,883.2,151.04,0.0,0.0,0.0,0.0,0.0,1034.24,3
SHP103710,2024-02-24,ORD803808,CR001,UPS,Ground,West,2,8.62,7,4,12,9.0,44.91,6.55,4.95,0.0,0.0,0.0,0.0,56.41,5
SHP103711,2025-07-29,ORD801753,CR001,UPS,Ground,South,2,26.05,10,9,12,26.5,206.7,29.03,4.95,0.0,0.0,0.0,0.0,240.68,3
SHP103712,2024-05-02,ORD803778,CR002,FedEx,Ground,South,8,30.94,25,6,11,31.0,358.36,36.54,0.0,6.75,0.0,0.0,0.0,401.65,2
SHP103713,2024-04-02,ORD800208,CR003,USPS,Priority Mail,Midwest,7,12.95,18,14,21,38.5,453.91,47.42,4.95,0.0,0.0,0.0,0.0,506.29,4
SHP103714,2024-01-01,ORD802003,CR003,USPS,Ground Advantage,South,5,3.95,7,10,22,11.5,68.42,11.0,4.95,0.0,0.0,0.0,0.0,84.38,3
SHP103715,2024-09-25,ORD804047,CR002,FedEx,Ground,Northeast,5,11.35,5,11,9,11.5,90.39,16.0,4.95,0.0,0.0,0.0,0.0,111.34,4
SHP103716,2025-03-23,ORD800165,CR001,UPS,Ground,South,6,23.24,11,10,23,23.5,237.12,36.71,0.0,6.75,18.5,0.0,0.0,299.07,3
SHP103717,2024-04-06,ORD801090,CR002,FedEx,Express Saver,Northeast,3,3.79,7,12,23,14.0,126.42,21.48,0.0,0.0,0.0,0.0,0.0,147.9,4
SHP103718,2024-05-31,ORD803944,CR004,XPO LTL,Standard LTL,Northeast,7,80.0,41,26,20,153.5,136.92,14.44,0.0,0.0,0.0,0.0,0.0,151.36,4
SHP103719,2024-02-17,ORD800708,CR001,UPS,Ground,South,3,1.69,10,21,25,38.0,318.06,46.77,0.0,0.0,18.5,12.0,0.0,395.33,3
SHP103720,2024-08-18,ORD801311,CR001,UPS,Ground,Northeast,6,5.05,16,11,20,25.5,257.3,46.3,4.95,0.0,0.0,0.0,0.0,308.55,1
SHP103721,2025-07-22,ORD803934,CR002,FedEx,Ground,Northeast,4,14.94,22,12,4,15.0,109.2,19.03,4.95,0.0,0.0,0.0,0.0,133.18,4
SHP103722,2025-08-09,ORD801870,CR002,FedEx,Express Saver,West,7,6.4,8,21,16,19.5,238.1,34.74,0.0,0.0,0.0,0.0,0.0,272.83,2
SHP103723,2024-12-02,ORD803295,CR001,UPS,2nd Day Air,South,7,18.13,8,13,14,18.5,235.69,34.65,4.95,0.0,0.0,0.0,0.0,275.29,2
SHP103724,2025-03-09,ORD801469,CR003,USPS,Ground Advantage,Midwest,5,2.83,14,23,4,9.5,49.59,4.97,0.0,0.0,0.0,0.0,0.0,54.56,6
SHP103725,2025-04-26,ORD801359,CR001,UPS,Ground,South,3,16.85,8,22,5,17.0,110.5,11.62,0.0,0.0,0.0,0.0,0.0,122.12,4
SHP103726,2024-04-13,ORD801502,CR002,FedEx,Ground,West,6,7.17,21,19,11,32.0,332.16,46.81,4.95,6.75,0.0,0.0,0.0,390.67,3
SHP103727,2025-03-16,ORD804128,CR001,UPS,Ground,Midwest,2,7.5,6,17,17,12.5,74.12,12.31,4.95,0.0,0.0,0.0,0.0,91.38,4
SHP103728,2025-12-19,ORD801702,CR003,USPS,Priority Mail,West,7,11.11,25,5,12,11.5,111.78,15.67,4.95,6.75,18.5,0.0,0.0,157.65,4
SHP103729,2024-05-19,ORD800937,CR002,FedEx,Express Saver,South,4,8.6,14,14,5,9.0,76.68,8.55,4.95,0.0,0.0,0.0,0.0,90.18,3
SHP103730,2024-04-20,ORD800981,CR003,USPS,Ground Advantage,West,5,3.94,25,18,12,39.0,288.99,32.57,4.95,0.0,18.5,0.0,0.0,345.01,4
SHP103731,2025-11-25,ORD801419,CR002,FedEx,Ground,Midwest,6,13.07,19,17,4,13.5,114.07,17.62,0.0,0.0,0.0,0.0,0.0,131.69,4
SHP103732,2024-08-05,ORD802165,CR002,FedEx,Ground,Midwest,7,9.84,4,8,17,10.0,90.4,10.94,0.0,6.75,0.0,0.0,0.0,108.09,3
SHP103733,2024-07-16,ORD800994,CR002,FedEx,2Day,West,6,9.66,18,11,20,28.5,458.56,69.83,4.95,0.0,0.0,0.0,0.0,533.34,2
SHP103734,2024-04-09,ORD803997,CR001,UPS,Ground,Northeast,6,19.39,13,6,5,19.5,160.29,19.05,4.95,0.0,0.0,0.0,0.0,184.29,4
SHP103735,2025-12-03,ORD803481,CR001,UPS,Ground,Midwest,5,3.62,24,24,20,83.0,1255.79,167.01,4.95,0.0,0.0,0.0,0.0,1427.75,4
SHP103736,2024-02-02,ORD803548,CR003,USPS,Ground Advantage,West,8,2.99,12,22,23,44.0,384.56,41.76,0.0,0.0,0.0,0.0,0.0,426.32,2
SHP103737,2024-01-22,ORD803089,CR001,UPS,Ground,West,6,2.17,5,12,24,10.5,86.31,10.81,0.0,0.0,0.0,0.0,0.0,97.12,5
SHP103738,2024-07-06,ORD802556,CR003,USPS,Ground Advantage,Midwest,7,1.37,25,7,7,9.0,54.99,6.89,0.0,0.0,0.0,0.0,0.0,61.88,1
SHP103739,2025-06-18,ORD803974,CR002,FedEx,Ground,South,7,3.9,14,9,11,10.0,90.4,11.6,4.95,6.75,0.0,0.0,0.0,113.7,4
SHP103740,2024-10-09,ORD802080,CR001,UPS,Ground,Midwest,4,4.65,9,4,15,5.0,30.7,3.35,4.95,0.0,0.0,0.0,0.0,39.0,3
SHP103741,2024-04-17,ORD801818,CR001,UPS,Ground,West,8,21.85,7,14,25,22.0,247.06,26.89,0.0,0.0,18.5,12.0,0.0,304.45,3
SHP103742,2024-08-08,ORD803027,CR002,FedEx,2Day,West,6,17.62,13,9,7,18.0,235.8,28.78,0.0,6.75,0.0,0.0,0.0,271.33,4
SHP103743,2025-10-05,ORD801323,CR003,USPS,Priority Mail,South,4,5.15,12,24,14,29.5,291.75,40.34,4.95,0.0,18.5,0.0,0.0,355.54,3
SHP103744,2024-11-29,ORD800346,CR003,USPS,Ground Advantage,Midwest,5,6.33,22,20,10,32.0,237.12,36.06,0.0,0.0,0.0,0.0,0.0,273.18,2
SHP103745,2024-06-01,ORD802653,CR001,UPS,Ground,South,5,13.62,15,5,17,14.0,106.96,18.78,4.95,0.0,0.0,0.0,0.0,130.69,3
SHP103746,2024-09-14,ORD800521,CR001,UPS,Ground,South,3,3.03,7,18,9,8.5,47.26,7.73,4.95,0.0,0.0,0.0,0.0,59.94,3
SHP103747,2025-04-23,ORD802776,CR001,UPS,Ground,Northeast,5,20.83,16,4,25,21.0,199.92,26.4,0.0,0.0,0.0,0.0,0.0,226.32,4
SHP103748,2025-08-21,ORD803791,CR003,USPS,Ground Advantage,Midwest,6,8.16,23,20,23,76.5,934.83,103.99,4.95,0.0,0.0,0.0,0.0,1043.77,5
SHP103749,2025-12-16,ORD803461,CR003,USPS,Ground Advantage,South,4,8.34,18,16,5,10.5,57.85,9.03,4.95,0.0,0.0,0.0,0.0,71.83,3
SHP103750,2024-09-18,ORD802790,CR003,USPS,Priority Mail,West,2,14.23,9,24,8,14.5,94.97,11.82,4.95,0.0,0.0,0.0,0.0,111.74,1
SHP103751,2025-04-23,ORD800719,CR001,UPS,Ground,Northeast,6,3.38,13,9,19,16.0,131.52,20.99,4.95,0.0,0.0,0.0,0.0,157.46,4
SHP103752,2025-02-01,ORD802663,CR004,XPO LTL,Standard LTL,Northeast,4,337.17,25,35,44,337.5,258.19,32.11,0.0,0.0,0.0,0.0,24.0,314.3,7
SHP103753,2025-07-29,ORD801323,CR001,UPS,2nd Day Air,South,6,22.24,25,23,4,22.5,329.18,35.93,4.95,0.0,0.0,0.0,0.0,370.06,3
SHP103754,2025-09-30,ORD803635,CR003,USPS,Ground Advantage,South,2,4.45,21,10,24,36.5,221.56,38.47,4.95,0.0,18.5,0.0,0.0,283.47,3
SHP103755,2024-07-18,ORD802494,CR001,UPS,Next Day Air,South,7,20.51,13,20,7,21.0,447.72,71.5,4.95,0.0,0.0,0.0,0.0,524.17,4
SHP103756,2024-05-04,ORD801631,CR003,USPS,Ground Advantage,Midwest,7,14.39,11,9,15,14.5,99.18,12.82,0.0,0.0,0.0,0.0,0.0,112.0,6
SHP103757,2025-07-09,ORD802984,CR001,UPS,2nd Day Air,Midwest,4,12.97,9,14,10,13.0,133.25,19.77,4.95,0.0,0.0,0.0,0.0,157.97,1
SHP103758,2024-03-09,ORD802624,CR002,FedEx,Ground,West,6,2.02,13,24,10,22.5,233.55,25.65,4.95,0.0,18.5,0.0,0.0,282.65,4
SHP103759,2025-12-22,ORD800780,CR003,USPS,Ground Advantage,West,6,5.68,5,18,25,16.5,105.6,16.21,4.95,0.0,0.0,0.0,0.0,126.76,6
SHP103760,2025-12-04,ORD800179,CR001,UPS,Ground,West,2,12.05,23,23,6,23.0,179.4,30.33,0.0,0.0,0.0,0.0,0.0,209.73,1
SHP103761,2024-11-20,ORD802718,CR004,XPO LTL,Expedited LTL,Midwest,6,608.13,34,27,19,608.5,726.55,93.63,0.0,0.0,0.0,0.0,24.0,844.18,5
SHP103762,2024-06-14,ORD801564,CR003,USPS,Priority Mail,Midwest,7,13.81,12,9,6,14.0,136.08,18.51,4.95,0.0,0.0,0.0,0.0,159.54,3
SHP103763,2025-02-01,ORD803548,CR004,XPO LTL,Standard LTL,Northeast,5,316.61,44,45,45,641.5,574.14,71.95,0.0,0.0,0.0,0.0,24.0,670.09,6
SHP103764,2025-02-15,ORD802550,CR002,FedEx,Ground,Midwest,7,13.41,6,23,7,13.5,122.04,13.33,0.0,6.75,0.0,0.0,0.0,142.12,2
SHP103765,2024-09-25,ORD801926,CR003,USPS,Priority Mail,West,5,5.28,12,18,6,9.5,70.49,12.55,0.0,0.0,0.0,0.0,0.0,83.04,5
SHP103766,2024-05-30,ORD801409,CR003,USPS,Ground Advantage,South,3,4.79,6,23,10,10.0,50.6,7.04,4.95,0.0,0.0,0.0,0.0,62.59,3
SHP103767,2025-04-03,ORD803211,CR001,UPS,2nd Day Air,South,7,7.0,12,16,11,15.5,197.47,28.11,4.95,0.0,0.0,0.0,0.0,230.53,6
SHP103768,2024-07-04,ORD800896,CR002,FedEx,Ground,Midwest,3,9.76,23,20,18,60.0,863.4,91.05,0.0,0.0,0.0,0.0,0.0,954.45,7
SHP103769,2024-03-16,ORD802558,CR001,UPS,Ground,South,6,3.9,9,20,16,21.0,211.89,33.15,0.0,0.0,0.0,0.0,0.0,245.04,4
SHP103770,2024-04-14,ORD800367,CR001,UPS,Ground,Northeast,5,5.28,7,23,18,21.0,199.92,33.04,4.95,0.0,0.0,0.0,0.0,237.91,4
SHP103771,2025-10-21,ORD801048,CR001,UPS,Ground,South,3,15.04,5,22,9,15.5,100.75,15.75,4.95,0.0,0.0,0.0,0.0,121.45,4
SHP103772,2025-08-08,ORD801620,CR001,UPS,2nd Day Air,Midwest,6,3.72,11,24,4,8.0,84.48,11.54,4.95,0.0,0.0,0.0,0.0,100.97,5
SHP103773,2025-04-07,ORD803837,CR002,FedEx,2Day,Northeast,4,6.65,8,14,21,17.0,191.76,23.94,4.95,0.0,0.0,0.0,0.0,220.65,5
SHP103774,2024-10-24,ORD800714,CR002,FedEx,Ground,South,4,10.63,4,11,24,11.0,80.08,9.82,0.0,0.0,0.0,0.0,0.0,89.9,5
SHP103775,2024-01-03,ORD800617,CR003,USPS,Priority Mail,Northeast,4,8.41,6,16,11,8.5,57.72,9.31,4.95,0.0,0.0,0.0,0.0,71.97,5
SHP103776,2024-07-25,ORD800836,CR001,UPS,Ground,Midwest,5,2.84,11,10,8,6.5,43.62,7.48,4.95,0.0,0.0,0.0,0.0,56.05,2
SHP103777,2025-05-26,ORD802236,CR003,USPS,Ground Advantage,West,5,4.64,17,19,4,9.5,49.59,5.39,4.95,0.0,0.0,0.0,0.0,59.93,3
SHP103778,2024-09-06,ORD801583,CR002,FedEx,Ground,South,5,6.74,17,25,6,18.5,145.41,16.72,4.95,0.0,18.5,0.0,0.0,185.58,3
SHP103779,2025-05-30,ORD803633,CR003,USPS,Ground Advantage,Northeast,4,4.13,18,11,12,17.5,96.42,15.55,0.0,0.0,0.0,0.0,0.0,111.98,4
SHP103780,2025-11-22,ORD803059,CR003,USPS,Priority Mail,Midwest,3,6.68,8,23,25,33.5,310.21,49.83,4.95,0.0,0.0,12.0,0.0,376.99,2
SHP103781,2025-08-19,ORD800417,CR001,UPS,2nd Day Air,South,6,17.17,4,19,9,17.5,208.43,27.81,4.95,6.75,0.0,0.0,0.0,247.94,2
SHP103782,2025-12-06,ORD802396,CR002,FedEx,Ground,West,4,9.11,4,11,19,9.5,59.94,10.23,0.0,0.0,0.0,12.0,0.0,82.18,6
SHP103783,2025-08-22,ORD802863,CR002,FedEx,Ground,West,7,9.92,21,14,17,36.0,394.92,44.94,0.0,0.0,0.0,0.0,0.0,439.86,4
SHP103784,2024-04-22,ORD804065,CR001,UPS,Ground,Midwest,7,1.01,7,25,18,23.0,245.18,33.29,4.95,6.75,0.0,0.0,0.0,290.17,5
SHP103785,2024-04-03,ORD804161,CR001,UPS,Ground,Midwest,5,1.96,14,9,7,6.5,43.62,7.19,4.95,0.0,0.0,0.0,0.0,55.76,5
SHP103786,2024-10-04,ORD803043,CR001,UPS,Ground,Northeast,5,3.43,16,12,18,25.0,238.0,31.37,0.0,0.0,0.0,0.0,0.0,269.37,3
SHP103787,2024-03-21,ORD801274,CR001,UPS,Ground,Northeast,4,3.35,4,9,7,3.5,20.16,3.32,4.95,0.0,0.0,0.0,0.0,28.43,2
SHP103788,2025-07-23,ORD801731,CR003,USPS,Ground Advantage,Northeast,8,0.77,8,19,14,15.5,113.0,14.28,4.95,6.75,0.0,0.0,0.0,138.98,3
SHP103789,2024-11-27,ORD804139,CR001,UPS,Ground,South,6,5.33,17,8,16,16.0,131.52,16.24,4.95,6.75,0.0,0.0,0.0,159.46,2
SHP103790,2025-08-29,ORD802887,CR001,UPS,Ground,South,4,5.99,25,21,15,57.0,829.92,116.08,0.0,0.0,0.0,0.0,0.0,946.0,5
SHP103791,2025-06-26,ORD803883,CR004,XPO LTL,Standard LTL,Northeast,7,129.76,49,28,21,207.5,185.09,32.27,0.0,0.0,0.0,0.0,0.0,217.36,7
SHP103792,2024-12-29,ORD801975,CR003,USPS,Priority Mail,West,6,25.45,6,14,17,25.5,284.58,30.01,4.95,6.75,0.0,0.0,0.0,326.29,6
SHP103793,2025-07-15,ORD803671,CR001,UPS,Ground,South,4,6.87,17,13,16,25.5,227.97,37.97,0.0,0.0,0.0,0.0,0.0,265.94,2
SHP103794,2024-10-23,ORD803011,CR001,UPS,2nd Day Air,Midwest,5,6.72,25,18,18,58.5,1283.49,151.53,0.0,0.0,0.0,0.0,0.0,1435.02,3
SHP103795,2025-10-24,ORD802055,CR001,UPS,2nd Day Air,West,5,11.44,22,18,17,48.5,669.3,71.21,4.95,0.0,0.0,0.0,0.0,745.46,5
SHP103796,2024-03-24,ORD801544,CR004,XPO LTL,Standard LTL,South,6,245.73,51,46,29,489.5,433.21,59.57,0.0,0.0,0.0,0.0,0.0,492.78,7
SHP103797,2024-07-10,ORD803575,CR002,FedEx,Ground,West,5,13.19,6,4,16,13.5,106.11,11.63,0.0,0.0,0.0,0.0,0.0,117.74,5
SHP103798,2024-05-15,ORD801735,CR002,FedEx,Ground,Northeast,5,5.13,20,18,12,31.5,308.38,54.07,4.95,0.0,0.0,0.0,0.0,367.41,2
SHP103799,2024-01-08,ORD800503,CR001,UPS,Ground,West,2,6.07,15,16,11,19.0,112.67,15.99,0.0,0.0,0.0,0.0,0.0,128.66,2
SHP103800,2025-07-02,ORD803450,CR003,USPS,Ground Advantage,Midwest,6,0.35,15,8,10,9.0,51.03,8.13,4.95,0.0,0.0,0.0,0.0,64.11,2
SHP103801,2024-05-14,ORD803556,CR002,FedEx,Express Saver,Northeast,2,4.41,8,19,14,15.5,127.57,15.22,0.0,0.0,0.0,0.0,0.0,142.78,3
SHP103802,2024-12-29,ORD802170,CR003,USPS,Ground Advantage,Northeast,3,2.04,13,15,17,24.0,156.48,17.93,4.95,0.0,0.0,0.0,0.0,179.36,4
SHP103803,2024-10-24,ORD801531,CR003,USPS,Ground Advantage,West,4,4.04,16,25,19,55.0,623.15,101.29,4.95,0.0,0.0,0.0,0.0,729.39,4
SHP103804,2024-10-17,ORD801697,CR002,FedEx,Ground,South,6,2.32,13,16,14,21.0,217.98,35.12,0.0,0.0,0.0,0.0,0.0,253.1,4
SHP103805,2025-02-25,ORD800001,CR001,UPS,Ground,South,5,13.8,12,5,25,14.0,106.96,14.79,0.0,0.0,18.5,0.0,0.0,140.25,3
SHP103806,2025-05-23,ORD803811,CR002,FedEx,Ground,South,5,16.57,8,24,22,30.5,298.59,46.59,4.95,0.0,0.0,0.0,0.0,350.14,6
SHP103807,2024-09-10,ORD801338,CR001,UPS,Ground,Northeast,7,9.77,15,19,9,18.5,162.61,19.8,4.95,0.0,0.0,0.0,0.0,187.37,2
SHP103808,2024-10-20,ORD803844,CR001,UPS,Ground,South,3,4.86,25,13,9,21.5,179.95,26.3,0.0,0.0,18.5,0.0,0.0,224.75,2
SHP103809,2024-12-03,ORD801570,CR001,UPS,Ground,West,8,2.57,14,20,16,32.5,364.98,57.03,0.0,0.0,0.0,0.0,0.0,422.01,3
